run,Iteration,Fitness,ExecutionTime,Discrete,Real,Accuracy
0,0,91.40808543096874,3.3996469974517822,"[1 0 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 1
 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0]",[28938.15870233 63391.69385533],99.34782608695653
0,1,91.42677345537759,6.961642026901245,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.80978260869566
0,2,91.42677345537759,10.407546997070312,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.80978260869566
0,3,92.06331045003816,13.750365972518921,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,4,92.06331045003816,16.998324155807495,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,5,92.06331045003816,20.683815002441406,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,6,92.06331045003816,23.985265016555786,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,7,92.06331045003816,28.112828969955444,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,8,92.06331045003816,31.31089425086975,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,9,92.06331045003816,34.718096017837524,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,10,92.06331045003816,38.033329010009766,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,11,92.06331045003816,41.438570976257324,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,12,92.06331045003816,44.50650501251221,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,13,92.06331045003816,47.94737792015076,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,14,92.06331045003816,51.39466404914856,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,15,92.06331045003816,54.92240309715271,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,16,92.06331045003816,58.42077898979187,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,17,92.06331045003816,61.647381067276,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,18,92.06331045003816,65.37610292434692,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.72826086956522
0,19,92.61594202898553,68.32028913497925,"[1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0]",[88156.6344969   2509.77800306],99.10326086956522
1,0,89.73112128146454,3.758751153945923,"[0 0 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1
 1 1 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1]",[38677.90395855 60484.05325965],97.69021739130434
1,1,90.40160183066362,6.9057371616363525,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],95.89673913043478
1,2,91.15331807780322,10.434489011764526,"[0 0 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1
 1 1 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1]",[38677.90395855 60484.05325965],98.15217391304348
1,3,92.88291380625478,13.848948955535889,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,4,92.88291380625478,16.912981033325195,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,5,92.88291380625478,19.9884090423584,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,6,92.88291380625478,22.99588108062744,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,7,92.88291380625478,26.06454110145569,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,8,92.88291380625478,29.21290111541748,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,9,92.88291380625478,32.471410036087036,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,10,92.88291380625478,35.73171019554138,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,11,92.88291380625478,38.70503306388855,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,12,92.88291380625478,41.8665828704834,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,13,92.88291380625478,45.118940114974976,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,14,92.88291380625478,47.978020906448364,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,15,92.88291380625478,51.09546208381653,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,16,92.88291380625478,54.132596015930176,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,17,92.88291380625478,57.11492705345154,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,18,92.88291380625478,59.958178997039795,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
1,19,92.88291380625478,62.863242864608765,"[0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]",[63414.14283624  7620.33421235],98.55978260869566
2,0,90.86460717009916,3.4045419692993164,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.66847826086956
2,1,90.86460717009916,6.572145938873291,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.66847826086956
2,2,90.86460717009916,10.459245920181274,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.66847826086956
2,3,92.41418764302061,13.728116989135742,"[0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0
 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1]",[23245.50944874 30400.05381935],99.72826086956522
2,4,92.41418764302061,17.58791184425354,"[0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0
 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1]",[23245.50944874 30400.05381935],99.72826086956522
2,5,92.41418764302061,20.945767879486084,"[0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0
 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1]",[23245.50944874 30400.05381935],99.72826086956522
2,6,92.41418764302061,24.524659872055054,"[0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0
 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1]",[23245.50944874 30400.05381935],99.72826086956522
2,7,92.41418764302061,28.353587865829468,"[0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0
 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1]",[23245.50944874 30400.05381935],99.72826086956522
2,8,92.77421815408087,32.027976989746094,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,9,92.77421815408087,35.21198105812073,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,10,92.77421815408087,38.9058358669281,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,11,92.77421815408087,42.13963484764099,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,12,92.77421815408087,45.29121685028076,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,13,92.77421815408087,48.51227378845215,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,14,92.77421815408087,51.93148994445801,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,15,92.77421815408087,54.96851992607117,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,16,92.77421815408087,58.81106781959534,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,17,92.77421815408087,61.88628673553467,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,18,92.77421815408087,65.30871987342834,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
2,19,92.77421815408087,68.31032586097717,"[0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0
 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0]",[ 5255.10971131 36177.31375815],98.42391304347827
3,0,91.03241800152557,3.3513882160186768,"[0 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0
 0 0 1 0 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0]",[91770.11525845 37086.88939447],99.7554347826087
3,1,91.03241800152557,6.46302604675293,"[0 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0
 0 0 1 0 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0]",[91770.11525845 37086.88939447],99.7554347826087
3,2,91.03241800152557,9.818076133728027,"[0 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0
 0 0 1 0 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0]",[91770.11525845 37086.88939447],99.7554347826087
3,3,91.07894736842105,12.907973051071167,"[0 1 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1
 1 0 0 0 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1]",[94324.3135645  14218.51303135],99.375
3,4,91.07894736842105,16.072477102279663,"[0 1 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1
 1 0 0 0 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1]",[94324.3135645  14218.51303135],99.375
3,5,91.12242562929062,19.07090926170349,"[0 1 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1
 1 0 0 0 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1]",[94324.3135645  14218.51303135],99.42934782608695
